enrollment_id,learner_id,course_id,enrollment_date,started_course_flag,active_flag,completed_flag,completion_date,progress_percent,sessions_count,hours_spent,dropout_stage,satisfaction_score
E05236,L01413,C009,2025-05-13,1,0,0,,19.1,2,6.0,Dropped after first lesson,1.9
E05237,L01483,C007,2024-12-28,1,1,0,,31.7,4,4.1,Dropped mid-course,2.1
E05238,L00168,C005,2024-01-14,1,1,1,2024-02-23,94.0,14,15.4,,5.0
E05239,L01641,C009,2025-09-29,1,0,0,,30.2,2,1.1,Dropped mid-course,2.2
E05240,L02302,C004,2025-11-08,1,0,0,,39.9,2,4.3,Dropped mid-course,3.0
E05241,L02866,C006,2025-09-01,1,0,0,,26.9,1,5.1,Dropped mid-course,2.4
E05242,L01480,C010,2024-11-10,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E05243,L00106,C007,2024-08-18,1,1,1,2024-08-28,89.9,6,21.2,,5.0
E05244,L02127,C005,2025-12-30,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E05245,L00534,C006,2025-12-01,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E05246,L00562,C008,2025-09-03,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E05247,L02411,C010,2024-10-20,1,1,1,2024-12-22,93.5,13,8.3,,5.0
E05248,L00050,C005,2024-08-08,1,1,1,2024-10-14,94.9,12,13.9,,5.0
E05249,L03811,C010,2024-11-03,1,1,1,2024-12-24,99.7,14,6.8,,5.0
E05250,L03488,C009,2025-12-30,1,1,0,,30.5,3,3.2,Dropped mid-course,2.0
E05251,L01715,C007,2024-01-29,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E05252,L00732,C010,2024-04-10,1,1,1,2024-06-01,88.7,10,10.4,,5.0
E05253,L00362,C008,2025-01-23,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E05254,L01353,C007,2025-04-04,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E05255,L01516,C007,2024-12-23,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E05256,L02200,C006,2025-02-07,1,0,0,,19.6,2,0.8,Dropped after first lesson,2.3
E05257,L01310,C010,2024-06-04,1,1,1,2024-07-10,89.5,14,7.2,,5.0
E05258,L01966,C005,2025-12-25,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E05259,L02648,C008,2025-02-16,1,1,1,2025-04-22,93.6,6,13.7,,5.0
E05260,L01180,C008,2024-07-11,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E05261,L01784,C003,2025-01-18,1,1,1,2025-02-05,94.9,10,14.8,,4.9
E05262,L01767,C005,2025-06-30,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E05263,L02585,C010,2025-05-20,1,1,1,2025-06-14,86.8,9,9.9,,5.0
E05264,L00087,C006,2024-08-09,1,1,0,,41.2,3,1.0,Dropped mid-course,2.8
E05265,L02285,C002,2025-08-18,1,1,1,2025-09-27,100.0,10,10.5,,5.0
E05266,L01733,C001,2024-05-28,1,1,1,2024-06-15,97.3,12,8.6,,5.0
E05267,L02527,C007,2024-08-20,0,0,0,,0.0,0,0.0,Enrolled not started,2.6
E05268,L02713,C010,2025-12-09,1,1,1,2026-02-14,88.4,14,6.9,,5.0
E05269,L03528,C006,2024-02-06,1,1,1,2024-04-12,96.0,9,23.5,,5.0
E05270,L00364,C009,2025-09-24,1,0,0,,4.0,1,0.8,Dropped after enrollment,2.0
E05271,L00461,C005,2025-01-27,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E05272,L03529,C004,2025-11-15,1,1,1,2026-01-12,98.1,10,18.6,,5.0
E05273,L03973,C004,2024-06-16,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E05274,L00876,C002,2025-11-10,1,1,1,2025-11-20,96.7,14,8.9,,5.0
E05275,L01222,C008,2024-04-08,1,1,1,2024-05-22,100.0,10,10.3,,5.0
E05276,L03119,C007,2025-07-19,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E05277,L00582,C004,2024-03-20,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E05278,L03778,C003,2025-10-08,1,1,1,2025-11-11,87.5,8,17.7,,4.9
E05279,L02632,C007,2025-06-24,1,1,1,2025-09-03,91.9,7,18.3,,5.0
E05280,L00882,C001,2025-07-27,1,1,1,2025-08-28,99.1,14,6.0,,5.0
E05281,L02183,C002,2025-12-22,1,1,1,2026-03-07,100.0,12,11.5,,5.0
E05282,L00926,C010,2024-04-14,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E05283,L01270,C005,2025-10-21,1,0,0,,33.5,2,0.8,Dropped mid-course,2.9
E05284,L02213,C006,2025-01-07,1,1,1,2025-01-18,100.0,12,19.1,,5.0
E05285,L03479,C001,2025-05-15,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E05286,L03984,C010,2024-11-19,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E05287,L00082,C007,2025-12-02,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E05288,L03179,C003,2025-08-28,1,1,1,2025-10-07,86.9,10,21.4,,5.0
E05289,L03567,C005,2025-01-15,1,1,1,2025-03-15,100.0,14,15.5,,5.0
E05290,L01568,C009,2024-06-29,1,1,0,,57.5,5,4.6,Dropped mid-course,3.8
E05291,L01816,C003,2024-05-02,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E05292,L03462,C004,2024-10-21,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E05293,L04071,C006,2025-11-07,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E05294,L00585,C004,2025-08-13,1,1,1,2025-10-04,86.7,14,18.2,,5.0
E05295,L02753,C009,2025-01-13,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E05296,L02568,C004,2024-03-20,1,1,1,2024-05-05,96.0,13,16.5,,5.0
E05297,L02716,C009,2024-05-15,1,1,0,,53.2,4,0.8,Dropped mid-course,3.5
E05298,L00311,C002,2025-11-19,1,1,1,2026-01-14,100.0,11,11.2,,5.0
E05299,L03516,C006,2025-02-20,1,1,1,2025-04-07,100.0,14,19.8,,5.0
E05300,L01118,C007,2025-12-21,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E05301,L01125,C002,2025-10-28,1,1,1,2025-12-20,89.1,8,9.1,,4.6
E05302,L00002,C003,2025-11-21,1,1,1,2026-01-23,89.3,13,18.1,,5.0
E05303,L01918,C005,2024-12-29,1,1,1,2025-02-08,92.4,10,12.0,,5.0
E05304,L00481,C003,2025-02-07,1,0,0,,43.4,1,2.2,Dropped mid-course,2.5
E05305,L02413,C005,2024-10-31,1,1,0,,62.5,3,4.5,Active no completion,3.7
E05306,L03678,C007,2024-09-21,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E05307,L03251,C005,2025-12-27,1,1,1,2026-01-13,100.0,10,16.7,,5.0
E05308,L01089,C005,2025-02-16,1,1,1,2025-03-23,90.1,14,16.0,,5.0
E05309,L04000,C007,2024-04-22,1,1,0,,34.4,5,8.3,Dropped mid-course,2.5
E05310,L02810,C003,2025-05-02,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E05311,L00185,C001,2025-04-22,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E05312,L03473,C003,2025-12-24,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E05313,L03216,C006,2025-12-21,1,0,0,,23.5,2,7.3,Dropped after first lesson,1.7
E05314,L01631,C005,2025-10-25,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E05315,L00024,C006,2025-12-28,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E05316,L03676,C005,2025-12-31,1,0,0,,5.4,1,0.8,Dropped after enrollment,1.9
E05317,L02025,C005,2025-03-09,1,0,0,,24.4,1,0.8,Dropped after first lesson,2.2
E05318,L02863,C009,2025-07-03,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E05319,L03984,C004,2024-11-05,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E05320,L03639,C006,2024-06-15,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E05321,L00176,C001,2025-02-07,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E05322,L02525,C005,2024-12-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E05323,L00298,C006,2024-09-26,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E05324,L04011,C005,2024-11-09,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E05325,L01239,C010,2025-10-12,1,1,1,2025-11-19,94.8,7,7.7,,5.0
E05326,L02126,C006,2025-12-05,1,1,1,2025-12-14,88.8,10,18.6,,5.0
E05327,L00835,C002,2024-08-29,1,1,1,2024-10-08,88.0,8,8.1,,5.0
E05328,L02775,C003,2025-12-29,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E05329,L04195,C005,2025-12-30,1,1,1,2026-03-10,97.0,12,13.3,,5.0
E05330,L03766,C005,2024-09-04,1,1,1,2024-09-18,100.0,14,16.1,,5.0
E05331,L03629,C006,2024-09-14,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E05332,L01690,C002,2025-08-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E05333,L03999,C007,2024-08-27,1,1,1,2024-11-09,90.7,7,20.8,,5.0
E05334,L02481,C004,2025-11-19,1,1,0,,60.1,4,0.8,Active no completion,3.9
E05335,L00256,C005,2024-11-10,1,1,1,2024-12-09,100.0,12,15.3,,5.0
E05336,L00664,C007,2025-12-21,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E05337,L00977,C005,2025-12-16,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E05338,L03891,C001,2024-05-19,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E05339,L01295,C004,2024-02-09,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E05340,L03556,C004,2024-10-22,1,1,1,2024-11-25,88.9,13,16.1,,5.0
E05341,L00288,C007,2024-11-11,1,1,1,2025-01-22,86.2,7,20.5,,5.0
E05342,L03663,C009,2025-10-23,1,1,1,2025-11-07,91.2,11,22.3,,5.0
E05343,L00628,C002,2024-05-06,1,1,1,2024-05-16,93.1,9,11.9,,4.7
E05344,L01397,C002,2024-12-21,1,1,1,2025-01-29,90.8,9,9.5,,5.0
E05345,L00229,C003,2025-01-16,1,1,1,2025-02-02,99.8,9,16.0,,5.0
E05346,L03425,C004,2025-10-03,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E05347,L00929,C006,2025-12-15,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E05348,L01413,C003,2025-06-14,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E05349,L00998,C004,2025-04-04,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E05350,L02477,C003,2025-09-06,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E05351,L03500,C003,2025-07-16,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E05352,L01027,C006,2024-02-27,1,1,1,2024-05-15,98.9,9,20.8,,5.0
E05353,L03402,C005,2025-05-30,1,1,1,2025-08-08,90.4,11,12.2,,5.0
E05354,L00227,C008,2024-10-28,1,1,1,2024-11-12,87.6,10,10.8,,5.0
E05355,L03728,C006,2024-05-06,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E05356,L00158,C007,2024-04-30,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E05357,L02354,C003,2024-11-20,1,0,0,,35.8,2,2.4,Dropped mid-course,2.9
E05358,L00073,C003,2025-12-21,1,1,1,2026-02-13,100.0,12,20.0,,5.0
E05359,L03492,C009,2025-07-11,1,0,0,,36.0,2,3.9,Dropped mid-course,2.6
E05360,L03353,C008,2025-12-21,1,1,1,2026-03-04,88.3,11,14.0,,5.0
E05361,L01558,C010,2025-04-29,1,1,1,2025-06-02,95.7,7,10.1,,5.0
E05362,L00159,C003,2024-05-04,1,1,1,2024-06-06,91.3,11,20.8,,5.0
E05363,L01811,C005,2025-07-19,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E05364,L01580,C003,2024-08-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E05365,L00277,C005,2024-10-20,1,1,1,2024-11-08,90.6,13,16.1,,5.0
E05366,L00929,C002,2025-12-11,1,1,1,2026-01-10,100.0,13,10.3,,5.0
E05367,L00553,C002,2025-09-18,1,0,0,,21.5,1,0.8,Dropped after first lesson,2.1
E05368,L02057,C007,2024-04-16,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E05369,L03838,C004,2024-04-13,1,1,1,2024-06-20,97.3,6,17.7,,5.0
E05370,L00856,C004,2024-12-18,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E05371,L00448,C007,2025-05-27,1,1,1,2025-08-05,98.8,8,21.0,,5.0
E05372,L02239,C008,2024-09-27,1,1,1,2024-12-10,100.0,7,9.5,,5.0
E05373,L03400,C003,2025-12-23,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E05374,L03688,C005,2024-02-05,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E05375,L03719,C008,2025-03-27,1,1,1,2025-05-17,94.4,11,9.2,,5.0
E05376,L00413,C010,2025-12-07,1,1,1,2025-12-19,86.4,12,8.5,,5.0
E05377,L02868,C002,2024-08-14,1,1,1,2024-09-01,91.0,13,10.1,,4.9
E05378,L03061,C010,2025-05-11,1,1,1,2025-07-18,94.7,13,8.6,,5.0
E05379,L00193,C010,2024-10-09,1,1,1,2024-11-21,100.0,12,9.6,,5.0
E05380,L02690,C001,2025-11-21,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E05381,L03574,C005,2024-10-15,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E05382,L03723,C004,2024-12-29,1,1,1,2025-01-24,91.3,10,15.7,,5.0
E05383,L02628,C002,2024-03-03,1,1,1,2024-04-06,86.1,11,10.2,,4.8
E05384,L00837,C006,2025-09-27,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E05385,L04001,C004,2025-09-18,1,1,1,2025-11-17,99.8,9,14.0,,5.0
E05386,L02291,C006,2024-01-14,1,1,1,2024-03-03,86.6,12,26.4,,5.0
E05387,L00299,C005,2025-05-30,1,1,1,2025-08-18,100.0,13,16.4,,5.0
E05388,L02661,C009,2025-12-18,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E05389,L00034,C006,2024-12-17,1,0,0,,22.2,2,0.8,Dropped after first lesson,3.0
E05390,L00260,C008,2025-12-11,1,1,1,2025-12-26,91.4,7,12.4,,5.0
E05391,L03739,C005,2025-09-18,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E05392,L03743,C006,2024-08-15,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E05393,L02017,C009,2025-07-05,1,1,1,2025-08-18,92.6,13,28.4,,4.7
E05394,L02000,C007,2025-08-12,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E05395,L02549,C003,2025-04-20,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E05396,L02957,C010,2024-05-07,1,1,1,2024-05-20,97.7,14,7.4,,5.0
E05397,L02890,C010,2025-08-25,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E05398,L03258,C008,2025-12-26,1,1,1,2026-01-20,86.8,14,11.6,,5.0
E05399,L01838,C005,2025-11-13,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E05400,L01191,C004,2025-12-24,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E05401,L01340,C009,2025-09-03,1,1,1,2025-10-09,100.0,11,19.5,,5.0
E05402,L00464,C002,2024-06-15,1,1,1,2024-08-05,98.6,12,11.1,,5.0
E05403,L02604,C001,2025-03-03,1,1,1,2025-04-03,99.9,8,8.2,,5.0
E05404,L00443,C007,2025-12-27,1,1,1,2026-02-22,89.9,9,19.1,,5.0
E05405,L02697,C010,2025-06-01,1,1,1,2025-08-03,100.0,10,10.4,,5.0
E05406,L00826,C005,2025-12-14,1,1,1,2026-01-09,95.9,6,10.6,,5.0
E05407,L01123,C007,2025-06-11,1,1,1,2025-07-10,99.2,6,23.3,,4.2
E05408,L00696,C008,2024-12-06,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E05409,L03813,C005,2025-02-03,1,0,0,,17.6,1,2.4,Dropped after first lesson,2.4
E05410,L03648,C002,2025-05-10,1,1,1,2025-06-23,88.1,6,8.4,,5.0
E05411,L02865,C009,2025-03-05,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E05412,L03586,C003,2024-12-19,1,1,1,2025-02-25,87.4,6,17.4,,4.6
E05413,L00199,C006,2024-12-07,1,1,0,,80.0,6,9.6,Active no completion,4.2
E05414,L02235,C009,2024-08-26,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E05415,L02946,C009,2025-04-22,1,1,1,2025-05-03,88.4,7,25.6,,4.6
E05416,L04143,C009,2025-07-31,1,1,1,2025-09-12,90.8,9,27.4,,5.0
E05417,L00820,C010,2025-10-17,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E05418,L03159,C005,2024-07-17,1,0,0,,32.0,1,5.3,Dropped mid-course,2.3
E05419,L01098,C007,2025-12-29,1,1,1,2026-01-06,93.7,12,20.1,,5.0
E05420,L00489,C010,2025-08-15,1,1,1,2025-09-07,99.6,12,8.8,,5.0
E05421,L03767,C007,2025-12-29,1,1,1,2026-02-12,86.8,12,15.7,,4.8
E05422,L00210,C008,2025-08-10,1,1,1,2025-08-29,97.2,8,11.0,,4.5
E05423,L01000,C010,2025-01-07,1,1,1,2025-02-02,91.2,9,7.1,,5.0
E05424,L00589,C003,2025-11-03,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E05425,L02745,C010,2025-10-04,1,1,1,2025-12-02,91.8,13,7.3,,5.0
E05426,L00654,C009,2024-03-07,1,1,0,,52.8,4,7.3,Dropped mid-course,3.3
E05427,L01511,C003,2025-06-24,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E05428,L00744,C003,2025-05-09,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E05429,L03031,C010,2025-01-17,1,1,0,,46.8,3,3.5,Dropped mid-course,3.4
E05430,L03021,C002,2024-10-10,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E05431,L00780,C007,2025-08-10,1,0,0,,22.6,1,0.8,Dropped after first lesson,2.1
E05432,L00561,C004,2025-04-25,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E05433,L00484,C008,2024-11-18,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E05434,L02733,C010,2025-11-30,1,1,1,2025-12-27,91.7,9,10.6,,5.0
E05435,L00089,C008,2025-05-23,1,1,1,2025-06-08,100.0,9,13.1,,5.0
E05436,L03691,C004,2024-06-19,1,1,1,2024-08-09,97.5,14,17.4,,5.0
E05437,L00871,C002,2025-08-18,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E05438,L00282,C007,2024-08-16,1,1,1,2024-09-22,100.0,14,16.6,,5.0
E05439,L02238,C002,2025-11-28,1,0,0,,29.1,2,0.8,Dropped mid-course,2.7
E05440,L04013,C004,2024-10-22,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E05441,L02300,C007,2025-11-27,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E05442,L00046,C007,2025-09-25,1,1,1,2025-11-22,92.0,7,22.8,,5.0
E05443,L04118,C001,2025-12-28,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E05444,L01056,C006,2025-06-13,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E05445,L00430,C004,2024-06-11,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E05446,L03099,C001,2024-11-26,1,1,1,2024-12-24,96.9,8,6.3,,5.0
E05447,L03342,C003,2024-05-10,1,1,1,2024-07-23,93.7,10,18.6,,4.8
E05448,L00562,C010,2025-09-10,1,0,0,,18.0,1,2.5,Dropped after first lesson,2.3
E05449,L03960,C002,2025-01-08,1,1,1,2025-02-26,91.3,9,9.8,,5.0
E05450,L01814,C007,2025-04-04,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E05451,L00617,C007,2024-10-17,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E05452,L00756,C001,2024-04-16,1,1,1,2024-06-16,87.2,6,9.6,,5.0
E05453,L01897,C003,2025-11-28,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E05454,L03067,C008,2025-08-05,1,1,1,2025-08-26,100.0,9,13.1,,5.0
E05455,L03457,C002,2025-12-12,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E05456,L01752,C005,2025-12-29,1,1,1,2026-02-10,98.5,14,16.3,,5.0
E05457,L01210,C010,2025-01-08,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E05458,L01912,C007,2024-06-02,1,1,1,2024-07-24,90.9,8,20.2,,5.0
E05459,L00647,C006,2024-04-07,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E05460,L01091,C003,2024-04-07,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E05461,L02260,C008,2024-06-27,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E05462,L03372,C004,2025-11-08,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E05463,L01298,C006,2025-04-06,1,1,1,2025-06-21,100.0,8,18.7,,5.0
E05464,L00479,C008,2025-09-03,1,1,0,,45.5,3,4.1,Dropped mid-course,3.2
E05465,L03934,C005,2025-03-09,1,1,1,2025-04-10,89.6,14,13.6,,5.0
E05466,L03734,C001,2025-08-12,1,1,1,2025-10-06,97.5,11,8.2,,5.0
E05467,L03034,C009,2024-05-18,1,1,1,2024-06-16,86.0,12,21.7,,5.0
E05468,L01836,C004,2025-12-22,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E05469,L02854,C002,2025-08-11,1,1,1,2025-09-13,100.0,8,11.3,,5.0
E05470,L02818,C009,2025-08-30,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E05471,L02378,C006,2025-04-14,1,1,1,2025-05-21,87.4,8,24.5,,5.0
E05472,L01911,C007,2025-09-29,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E05473,L01423,C005,2025-06-04,1,1,1,2025-07-17,93.8,14,14.8,,5.0
E05474,L01542,C005,2025-12-21,1,1,1,2026-03-03,90.3,6,11.2,,5.0
E05475,L00286,C003,2025-02-21,1,1,1,2025-03-20,89.7,8,20.9,,5.0
E05476,L03867,C006,2025-12-22,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E05477,L04076,C002,2024-12-04,0,0,0,,0.0,0,0.0,Enrolled not started,2.6
E05478,L00469,C008,2025-08-30,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E05479,L02067,C008,2024-03-05,1,1,1,2024-03-23,89.3,8,11.2,,5.0
E05480,L03452,C010,2024-08-03,1,1,1,2024-10-12,93.6,9,9.3,,5.0
E05481,L02474,C004,2025-03-12,1,1,1,2025-04-25,91.6,9,14.0,,5.0
E05482,L00796,C009,2025-04-09,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E05483,L03929,C002,2024-10-29,1,0,0,,38.3,1,0.8,Dropped mid-course,2.6
E05484,L01511,C004,2025-07-19,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E05485,L03129,C007,2024-02-27,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E05486,L02699,C004,2024-07-24,1,1,1,2024-10-06,95.2,10,12.6,,5.0
E05487,L02760,C004,2025-02-28,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E05488,L00937,C003,2024-08-13,1,1,1,2024-09-18,99.6,11,15.7,,5.0
E05489,L01688,C004,2024-08-10,1,1,1,2024-09-18,93.2,9,15.2,,5.0
E05490,L01344,C002,2025-05-05,1,1,1,2025-05-22,92.1,6,9.3,,5.0
E05491,L03123,C004,2025-01-01,1,1,1,2025-01-28,94.8,8,17.2,,5.0
E05492,L01947,C007,2025-05-05,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E05493,L00625,C002,2024-09-17,1,1,1,2024-11-01,100.0,11,9.9,,5.0
E05494,L03575,C008,2024-09-12,1,1,1,2024-10-10,100.0,9,12.9,,5.0
E05495,L01433,C010,2024-02-22,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E05496,L03409,C005,2025-11-21,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E05497,L02248,C002,2024-04-21,1,0,0,,33.9,1,3.9,Dropped mid-course,2.1
E05498,L03229,C002,2025-12-17,1,1,1,2026-02-12,88.8,13,8.8,,5.0
E05499,L01252,C005,2025-02-04,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E05500,L02148,C004,2025-12-05,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E05501,L01613,C007,2024-03-24,1,1,1,2024-05-16,96.5,13,23.4,,4.8
E05502,L03963,C003,2025-12-25,1,1,1,2026-03-14,96.7,8,19.2,,5.0
E05503,L00743,C004,2024-04-15,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E05504,L01892,C006,2024-12-17,1,1,0,,26.6,3,7.1,Dropped mid-course,2.4
E05505,L02876,C001,2025-12-30,1,0,0,,20.3,1,2.1,Dropped after first lesson,2.6
E05506,L03033,C009,2024-10-08,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E05507,L02861,C004,2025-01-19,1,1,1,2025-04-05,100.0,13,14.3,,5.0
E05508,L01134,C001,2024-07-01,1,1,1,2024-08-19,86.5,14,8.1,,5.0
E05509,L00072,C008,2024-03-28,1,1,1,2024-06-06,96.6,14,11.7,,5.0
E05510,L00528,C006,2024-08-12,1,1,0,,47.2,3,3.5,Dropped mid-course,3.1
E05511,L01109,C008,2024-12-19,1,1,1,2025-01-09,90.4,10,9.9,,5.0
E05512,L00095,C009,2024-10-05,1,1,0,,81.4,6,9.0,Active no completion,3.6
E05513,L04065,C005,2025-09-21,1,0,0,,29.3,1,0.8,Dropped mid-course,2.0
E05514,L02531,C004,2024-11-19,1,0,0,,30.2,2,5.3,Dropped mid-course,2.3
E05515,L03275,C010,2025-12-25,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E05516,L00997,C007,2025-11-24,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E05517,L01816,C006,2024-06-10,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E05518,L02717,C004,2024-11-21,1,1,1,2025-01-24,89.7,12,14.2,,5.0
E05519,L00117,C006,2025-09-21,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E05520,L00527,C003,2025-12-12,1,0,0,,49.5,1,4.5,Dropped mid-course,3.7
E05521,L02784,C006,2024-11-04,1,0,0,,13.4,2,5.1,Dropped after first lesson,1.7
E05522,L02884,C007,2025-11-08,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E05523,L00788,C006,2025-12-10,1,1,1,2026-02-05,94.7,9,24.4,,5.0
E05524,L02532,C007,2024-10-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E05525,L03342,C006,2024-03-20,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E05526,L02039,C007,2024-11-13,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E05527,L02242,C004,2025-02-06,1,1,1,2025-04-07,89.8,14,16.5,,5.0
E05528,L00785,C008,2025-12-22,1,0,0,,45.3,2,5.2,Dropped mid-course,2.6
E05529,L02672,C007,2024-10-04,1,1,1,2024-12-08,91.0,10,15.9,,5.0
E05530,L01192,C008,2024-04-16,1,1,1,2024-06-08,97.6,14,13.4,,5.0
E05531,L01799,C007,2024-10-12,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E05532,L00773,C008,2024-11-25,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E05533,L01643,C006,2025-05-01,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
